<<<<<<< HEAD
8476;VILLERS DEVANT LE THOUR;8190
8482;VILLERS SUR LE MONT;8430
8428;SORCY BAUTHEMONT;8270
8488;VIVIER AU COURT;8440
8472;VIEL ST REMY;8270
8471;VERRIERES;8390
8436;TAILLETTE;8230
8470;VERPEL;8240
8490;VOUZIERS;8400
8494;WADELINCOURT;8200
9026;AUDRESSEIN;9800
9020;ARTIGUES;9460
9025;AUCAZEIN;9800
8499;WASIGNY;8270
9014;ARGEIN;9800
8489;VONCQ;8400
8493;VRIZY;8400
9009;ALZEN;9240
9092;CAZENAVE SERRES ET ALLENS;9400
9082;CASTELNAU DURBAN;9420
9078;CARCANIERES;9460
9106;DREUILHE;9300
9083;CASTERAS;9130
9094;CERIZOLS;9230
9113;ERCE;9140
9221;ORNOLAC USSAT LES BAINS;9400
9204;MONTESQUIEU AVANTES;9200
9212;MONTSERON;9240
9195;MONESPLE;9130
9190;MERIGON;9230
9203;MONTELS;9240
9192;MIGLOS;9400
9226;PECH;9310
9222;ORUS;9220
9077;CAPOULET ET JUNAC;9400
9035;BALAGUERES;9800
9027;AUGIREIN;9800
8461;VANDY;8400
9008;ALOS;9200
9085;CASTILLON EN COUSERANS;9800
9062;LES BORDES SUR LEZ;9800
9075;CAMPAGNE SUR ARIZE;9350
9066;BRASSAC;9000
9087;CAUSSOU;9250
9088;CAYCHAX;9250
9072;CALZAN;9120
9064;BOUAN;9310
10058;BRAGELOGNE BEAUVOIR;10340
10060;BREVIANDES;10450
10030;BARBEREY ST SULPICE;10600
10029;BALNOT SUR LAIGNES;10110
10028;BALNOT LA GRANGE;10210
10057;BOUY SUR ORVIN;10400
10027;BALIGNICOURT;10330
10041;BERTIGNOLLES;10110
10033;BAR SUR AUBE;10200
10052;BOULAGES;10380
10115;CRENEY PRES TROYES;10150
10067;BUCHERES;10800
10070;CELLES SUR OURCE;10110
10062;BRIEL SUR BARSE;10140
10103;COLOMBE LE SEC;10200
10075;CHAMPFLEURY;10700
10094;CHAVANGES;10330
10061;BREVONNES;10220
10121;DAMPIERRE;10240
10097;CHERVEY;10110
9336;VILLENEUVE D OLMES;9300
10026;BAILLY LE FRANC;10330
9342;STE SUZANNE;9130
9332;VERNIOLLE;9340
10015;AUBETERRE;10150
9327;VENTENAC;9120
10008;ARGANCON;10140
9325;VAYCHIS;9110
9328;VERDUN;9310
9320;URS;9310
9259;ST FELIX DE TOURNEGAT;9500
9209;MONTJOIE EN COUSERANS;9200
9258;ST FELIX DE RIEUTORD;9120
9235;PRAT BONREPAUX;9160
9207;MONTGAILLARD;9330
9256;ST BAUZEIL;9120
9238;LES PUJOLS;9100
9244;RIEUCROS;9500
9254;ST AMADOU;9100
9255;ST AMANS;9100
9145;LES ISSARDS;9100
9141;ILLARTEIN;9800
9102;COUTENS;9500
9132;GAUDIES;9700
9116;ESCOSSE;9100
9149;LACOURT;9200
9117;ESPLAS;9700
9093;CELLES;9000
9142;ILHAT;9300
9107;DUN;9600
10220;MAIZIERES LA GRANDE PAROISSE;10510
10218;MAISONS LES CHAOURCE;10210
10234;MESGRIGNY;10170
10228;MATHAUX;10500
9299;SOUEIX ROGALLE;9140
9269;ST MARTIN DE CARALP;9000
9274;ST QUENTIN LA TOUR;9500
9312;LA TOUR DU CRIEU;9100
9317;UCHENTEIN;9800
9268;ST LIZIER;9190
9303;SURBA;9400
9305;TABRE;9600
9318;UNAC;9250
9297;SOR;9800
9202;MONTEGUT PLANTAUREL;9120
9206;MONTFERRIER;9300
9178;MALEGOUDE;9500
9168;LIEURAC;9300
9152;LAPEGE;9400
9151;LANOUX;9130
9155;LARCAT;9310
9182;MASSAT;9320
9161;LERAN;9600
9186;MERAS;9350
10211;MACEY;10300
10204;LONGEVILLE SUR MOGNE;10320
10208;LA LOUPTIERE THENARD;10400
10203;LONGCHAMP SUR AUJON;10310
10186;LAINES AUX BOIS;10120
10216;MAILLY LE CAMP;10230
10215;MAGNY FOUCHARD;10140
10210;LUYERES;10150
10154;FONTENAY DE BOSSERY;10400
10146;FAY LES MARCILLY;10290
10145;FAUX VILLECERF;10290
10133;EAUX PUISEAUX;10130
10139;EPOTHEMONT;10500
10184;JUZANVIGNY;10500
10167;GRANDVILLE;10700
10168;LES GRANGES;10210
14177;COQUAINVILLIERS;14130
14182;CORMOLAIN;14240
14184;COTTUN;14400
14193;COURTONNE LA MEURDRAC;14100
14200;CREULLY;14480
14203;CRICQUEVILLE EN AUGE;14430
14206;CROCY;14620
14209;CROUAY;14400
14212;CULLY;14480
14215;CUVERVILLE;14840
14217;DAMPIERRE;14350
14219;DANVOU LA FERRIERE;14770
14221;DEMOUVILLE;14840
14229;DOZULE;14430
14231;BEAUFOUR DRUVAL;14340
14231;BEAUFOUR DRUVAL;14340
14239;ENGLESQUEVILLE LA PERCEE;14710
14240;EPANEY;14170
14244;ERAINES;14700
14245;ERNES;14270
14251;ESSON;14220
14254;ETERVILLE;14930
14261;LE FAULQ;14130
14276;FONTAINE LE PIN;14190
14284;FOURNEAUX LE VAL;14700
14290;FRESNEY LE PUCEUX;14680
14291;FRESNEY LE VIEUX;14220
14296;LE GAST;14380
14301;GIBERVILLE;14730
14302;GLANVILLE;14950
14309;GOUVIX;14680
14311;GRAINVILLE SUR ODON;14210
14312;GRANDCAMP MAISY;14450
14333;HONFLEUR;14600
14335;HOTOT EN AUGE;14430
14339;HUBERT FOLIE;14540
14347;JURQUES;14260
14355;LANTHEUIL;14480
14362;LESSARD ET LE CHENE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14140
14371;LIVAROT PAYS D AUGE;14290
14372;LIVRY;14240
14375;LES LOGES SAULCES;14700
14378;LONGUEVILLE;14230
14385;MAGNY EN BESSIN;14400
14387;MAGNY LE FREULE;14270
14394;MAIZIERES;14190
14398;MANERBE;14340
14402;LE MARAIS LA CHAPELLE;14620
14406;MARTRAGNY;14740
14410;MERY CORBON;14370
14411;MESLAY;14220
14412;LE MESNIL AU GRAIN;14260
14417;MESNIL CLINCHAMPS;14380
14425;LE MESNIL SIMON;14140
14431;MEZIDON CANON;14270
14435;LES MONCEAUX;14100
14439;MONFREVILLE;14230
14453;MOSLES;14400
14455;MOULINES;14220
14456;MOULT;14370
14465;NONANT;14400
14468;NORON LA POTERIE;14490
14475;NOYERS MISSY;14210
14475;NOYERS MISSY;14210
14496;PERIGNY;14770
14511;PONT BELLANGER;14380
14514;PONT L EVEQUE;14130
14520;LE PRE D AUGE;14340
14530;RANVILLE;14860
14533;REPENTIGNY;14340
14534;REUX;14130
14543;ROTS;14740
14544;ROUCAMPS;14260
14548;RUCQUEVILLE;14480
14551;RUSSY;14710
14556;ST ANDRE SUR ORNE;14320
14566;ST CONTEST;14280
14570;VALORBIQUET;14290
14570;VALORBIQUET;14290
14572;ST DENIS DE MERE;14110
14577;ST GABRIEL BRECY;14480
14591;STE HONORINE DES PERTES;14520
14595;ST JEAN DE LIVET;14100
14597;ST JEAN LE BLANC;14770
14603;ST LAURENT DE CONDEL;14220
14610;ST MANVIEU NORREY;14740
14616;STE MARGUERITE DE VIETTE;14140
14620;ST MARTIN AUX CHARTRAINS;14130
14621;ST MARTIN DE BIENFAITE LA CRESSONNIERE;14290
14621;ST MARTIN DE BIENFAITE LA CRESSONNIERE;14290
14627;ST MARTIN DE MIEUX;14700
14649;ST PIERRE DU BU;14700
14656;ST REMY;14570
8344;PREZ;8290
8437;TAILLY;8240
8459;TREMBLOIS LES CARIGNAN;8110
8443;TERRON SUR AISNE;8400
8452;THUGNY TRUGNY;8300
8430;STONNE;8390
8437;TAILLY;8240
8448;THILAY;8800
8450;THIS;8090
8434;SY;8390
10003;AIX VILLEMAUR PALIS;10190
10003;AIX VILLEMAUR PALIS;10160
9310;THOUARS SUR ARIZE;9350
9293;SERRES SUR ARGET;9000
9316;TROYE D ARIEGE;9500
9329;VERNAJOUL;9000
9330;VERNAUX;9250
9294;SIEURAS;9130
9295;SIGUER;9220
9301;SOULAN;9320
8472;VIEL ST REMY;8270
8487;VIREUX WALLERAND;8320
8481;VILLERS SUR BAR;8350
8483;VILLE SUR LUMES;8440
8462;VAUX CHAMPAGNE;8130
8467;VAUX MONTREUIL;8270
8498;WARNECOURT;8090
9003;L AIGUILLON;9300
8500;WIGNICOURT;8270
8469;VENDRESSE;8160
9100;COUFLENS;9140
9107;DUN;9600
9121;FERRIERES SUR ARIEGE;9000
9105;DAUMAZAN SUR ARIZE;9350
9108;DURBAN SUR ARIZE;9240
9103;CRAMPAGNA;9120
9124;LE FOSSAT;9130
9100;COUFLENS;9140
9119;EYCHEIL;9200
9104;DALOU;9120
9167;LEZAT SUR LEZE;9210
9169;LIMBRASSAC;9600
9198;MONTARDIT;9230
9158;LASSERRE;9230
9147;LABATUT;9700
9176;LUZENAC;9250
9179;MALLEON;9120
9134;GESTIES;9220
9185;MAZERES;9270
9130;GANAC;9000
9079;CARLA BAYLE;9130
9081;LE CARLARET;9100
9065;BOUSSENAC;9320
9097;CLERMONT;9420
9098;CONTRAZY;9230
9047;BELESTA;9300
9091;CAZAVET;9160
9060;BONNAC;9100
9084;CASTEX;9350
9074;CAMON;9500
9201;MONTEGUT EN COUSERANS;9200
9211;MONTSEGUR;9300
9208;MONTGAUCH;9160
9233;PRADETTES;9600
9237;LE PUCH;9460
9230;LE PLA;9460
9214;MOULIS;9200
9216;NESCUS;9240
9218;ORGEIX;9110
9217;NIAUX;9400
10126;DOLANCOURT;10200
10120;CUSSANGY;10210
10119;CUNFIN;10360
45234;ORLEANS;45100
45237;ORVILLE;45390
45238;OUSSON SUR LOIRE;45250
45240;OUTARVILLE;45480
45243;OUZOUER SOUS BELLEGARDE;45270
45245;OUZOUER SUR TREZEE;45250
45252;PITHIVIERS;45300
45260;RAMOULU;45300
45273;ST DENIS DE L HOTEL;45550
45274;ST DENIS EN VAL;45560
45282;ST HILAIRE ST MESMIN;45160
45284;ST JEAN DE BRAYE;45800
45294;ST MICHEL;45340
45296;ST PERAVY LA COLOMBE;45310
45297;ST PERE SUR LOIRE;45600
45298;ST PRYVE ST MESMIN;45750
45301;SANTEAU;45170
45302;SARAN;45770
45303;SCEAUX DU GATINAIS;45490
45311;SIGLOY;45110
45321;THIMORY;45260
45323;THOU;45420
45324;TIGY;45510
45328;TREILLES EN GATINAIS;45490
45335;VIENNE EN VAL;45510
45338;VILLEMANDEUR;45700
45344;VILLORCEAU;45190
79089;LE CHILLOU;79600
79092;CLAVE;79420
79102;COULONGES THOUARSAIS;79330
79104;COURS;79220
79121;FOMPERRON;79340
79123;LA FORET SUR SEVRE;79380
79130;FRONTENAY ROHAN ROHAN;79270
79132;GENNETON;79150
79133;GERMOND ROUVRE;79220
79136;GOURNAY LOIZE;79110
79140;HANC;79110
79144;JUSCORPS;79230
79158;LUCHE SUR BRIOUX;79170
79167;MARNES;79600
79168;MASSAIS;79150
79184;LA MOTHE ST HERAY;79800
79191;NIORT;79000
79195;NUEIL LES AUBIERS;79250
79196;OIRON;79100
79196;OIRON;79100
79201;PAMPROUX;79800
79203;PAS DE JEU;79100
79207;LA PETITE BOISSIERE;79700
79208;LA PEYRATTE;79200
79210;LE PIN;79140
79211;PIOUSSAY;79110
79219;PRIAIRES;79210
79230;ROM;79120
79236;ST ANDRE SUR SEVRE;79380
79242;VOULMENTIN;79150
79249;ST GELAIS;79410
79250;STE GEMME;79330
79252;ST GENEROUX;79600
79256;ST GERMIER;79340
79265;ST LEGER DE MONTBRUN;79100
79268;ST LOUP LAMAIRE;79600
79279;ST MARTIN LES MELLE;79500
79281;ST MAXIRE;79410
79284;STE OUENNE;79220
79289;ST PIERRE DES ECHAUBROGNES;79700
79292;STE RADEGONDE;79100
79302;SAIVRES;79400
79311;SECONDIGNY;79130
79312;SELIGNE;79170
79316;SOUDAN;79800
79321;TAIZE;79100
79322;LE TALLUD;79200
79329;THOUARS;79100
79331;TOURTENAY;79100
79336;VANCAIS;79120
79348;VILLEFOLLET;79170
79352;VILLIERS SUR CHIZE;79170
80017;ALLAINES;80200
80018;ALLENAY;80130
80030;ARRY;80120
80039;AULT;80460
80049;AYENCOURT;80500
80050;BACOUEL SUR SELLE;80480
80051;BAILLEUL;80490
80058;BAYONVILLERS;80170
80060;BEALCOURT;80370
80065;BEAUCOURT SUR L ANCRE;80300
80073;BECORDEL BECOURT;80300
80076;BEHEN;80870
80084;BERMESNIL;80140
80095;BERTRANCOURT;80560
80097;BETHENCOURT SUR SOMME;80190
80098;BETTEMBOS;80290
80102;BIACHES;80200
80105;BILLANCOURT;80190
80115;BOUCHAVESNES BERGEN;80200
80119;BOUGAINVILLE;80540
80120;BOUILLANCOURT EN SERY;80220
80122;BOUQUEMAISON;80600
80123;BOURDON;80310
80125;BOUSSICOURT;80500
80128;BOUVINCOURT EN VERMANDOIS;80200
80135;BRAY LES MAREUIL;80580
80137;BREILLY;80470
80146;BRUTELLES;80230
80147;BUIGNY L ABBE;80132
80153;BUS LES ARTOIS;80560
80157;BUSSY LES POIX;80290
80162;CAIX;80170
80164;CAMON;80450
80167;CANCHY;80150
80172;CAPPY;80340
80175;CARNOY;80300
80186;CHAULNES;80320
80201;COIGNEUX;80560
80203;COLINCAMPS;80560
80213;COTTENCHY;80440
80220;COURTEMANCHE;80500
80225;CREUSE;80480
80229;CROUY ST PIERRE;80310
80229;CROUY ST PIERRE;80310
80243;DOMESMONT;80370
80259;DROMESNIL;80640
80262;EAUCOURT SUR SOMME;80580
80283;ESCLAINVILLERS;80250
9050;BENAGUES;9100
9073;CAMARADE;9290
9053;BESTIAC;9250
9068;BURRET;9000
9049;BENAC;9000
9057;BIERT;9320
9067;BRIE;9700
9118;ESPLAS DE SEROU;9420
9126;FREYCHENET;9300
9115;ESCLAGNE;9600
9136;GOURBIT;9400
9153;LAPENNE;9500
9131;GARANOU;9250
9148;LACAVE;9160
9159;LASSUR;9310
9140;IGNAUX;9110
9181;LE MAS D AZIL;9290
9163;LESCOUSSE;9100
9166;LEYCHERT;9300
9187;MERCENAC;9160
9164;LESCURE;9420
9173;LOUBENS;9120
9177;MADIERE;9100
9170;LISSAC;9700
9180;MANSES;9500
9175;LUDIES;9100
9245;RIEUX DE PELLEPORT;9120
9251;ROUMENGOUX;9500
9247;RIVERENERT;9200
9229;LE PEYRAT;9600
9236;PRAYOLS;9000
9232;PRADES;9110
9252;ROUZE;9460
9240;QUIE;9400
9306;TARASCON SUR ARIEGE;9400
9291;SENTENAC D OUST;9140
9302;SUC ET SENTENAC;9220
9290;SENTEIN;9800
9298;SORGEAT;9110
9296;SINSAT;9310
9300;SOULA;9000
9285;SEIX;9140
45235;ORMES;45140
45240;OUTARVILLE;45480
45240;OUTARVILLE;45480
45244;OUZOUER SUR LOIRE;45570
45247;PANNES;45700
45250;PERS EN GATINAIS;45210
45259;QUIERS SUR BEZONDE;45270
45267;ST AIGNAN DES GUES;45460
45271;ST BRISSON SUR LOIRE;45500
45275;ST FIRMIN DES BOIS;45220
45280;ST GONDON;45500
45288;ST LOUP DES VIGNES;45340
45292;ST MAURICE SUR AVEYRON;45230
45293;ST MAURICE SUR FESSARD;45700
45299;ST SIGISMOND;45310
45300;SANDILLON;45640
45308;SEMOY;45400
45315;SULLY SUR LOIRE;45600
45320;THIGNONVILLE;45300
45322;THORAILLES;45210
45331;VANNES SUR COSSON;45510
45336;VIGLAIN;45600
45340;VILLEMURLIN;45600
45345;VIMORY;45700
46005;ANGLARS JUILLAC;46140
46007;ARCAMBAL;46090
46008;LES ARQUES;46250
46009;ASSIER;46320
46022;BELAYE;46140
46030;BIO;46500
46031;BLARS;46330
46032;BOISSIERES;46150
46047;CALES;46350
46049;CALVIGNAC;46160
46053;CAMBURAT;46100
46068;CENEVIERES;46330
46073;CONCOTS;46260
46077;COURS;46090
46083;CRESSENSAC;46600
46087;DEGAGNAC;46340
46091;ESCAMPS;46230
46092;ESCLAUZELS;46090
46094;ESPEDAILLAC;46320
46096;ESPEYROUX;46120
46098;FAJOLES;46300
46102;FIGEAC;46100
46103;ST PAUL FLAUGNAC;46170
46116;FRONTENAC;46160
46117;GAGNAC SUR CERE;46130
46124;GLANES;46130
46129;GREALOU;46160
46131;GREZES;46320
46138;COEUR DE CAUSSE;46240
46139;LABATHUDE;46120
46155;LARNAGOL;46160
46158;LASCABANES;46800
46160;LATRONQUIERE;46210
46162;LAUZES;46360
10150;FONTAINE;10200
10165;GERAUDOT;10220
10251;MONTIGNY LES MONTS;10130
10239;MESNIL SELLIERES;10220
10243;MOLINS SUR AUBE;10500
10238;MESNIL ST PERE;10140
10236;MESNIL LETTRE;10240
10256;MONTSUZAIN;10150
10260;MOUSSEY;10800
10289;PLANCY L ABBAYE;10380
10263;NEUVILLE SUR VANNE;10190
10303;PRECY NOTRE DAME;10500
10267;NOGENT SUR AUBE;10240
10298;PONT SUR SEINE;10400
10293;POIVRES;10700
10290;PLANTY;10160
10307;PRUGNY;10190
10269;NOZAY;10700
10287;PINEY;10220
10329;ROUILLY ST LOUP;10800
10340;ST GERMAIN;10120
10337;ST CHRISTOPHE DODINICOURT;10500
10351;ST MARTIN DE BOSSENAY;10100
10350;ST MARDS EN OTHE;10160
10328;ROUILLY SACEY;10220
10312;RACINES;10130
58278;SERMOISE SUR LOIRE;58000
58289;TERNANT;58250
58295;TRACY SUR LOIRE;58150
59002;ABSCON;59215
59017;ARMENTIERES;59280
59028;AUBY;59950
59029;AUCHY LEZ ORCHIES;59310
59042;BACHY;59830
59044;BAISIEUX;59780
59051;LA BASSEE;59480
59052;BAUVIN;59221
59053;BAVAY;59570
59055;BAZUEL;59360
59057;BEAUDIGNIES;59530
59065;BELLIGNIES;59570
59067;BERGUES;59380
59068;BERLAIMONT;59145
59071;BERSEE;59235
59072;BERSILLIES;59600
59073;BERTHEN;59270
59073;BERTHEN;59270
59074;BERTRY;59980
59077;BETTRECHIES;59570
59083;BISSEZEELE;59380
59084;BLARINGHEM;59173
59086;BOESCHEPE;59299
59089;BOLLEZEELE;59470
59091;BORRE;59190
59092;BOUCHAIN;59111
59094;BOURBOURG;59630
59098;BOUSBECQUE;59166
59101;BOUSIGNIES SUR ROC;59149
59103;BOUSSIERES SUR SAMBRE;59330
59104;BOUSSOIS;59168
59105;BOUVIGNIES;59870
59115;BRUNEMONT;59151
59116;BRY;59144
59119;BUYSSCHEURE;59285
59120;CAESTRE;59190
59126;CANTIN;59169
59134;CARTIGNIES;59244
59135;CASSEL;59670
59139;CAUDRY;59540
59140;CAULLERY;59191
59160;CRESPIN;59154
59168;CYSOING;59830
59170;DECHY;59187
59175;DIMONT;59216
59178;DOUAI;59500
59181;DOURLERS;59440
59182;DRINCHAM;59630
59183;DUNKERQUE;59279
59183;DUNKERQUE;59430
59188;ECUELIN;59620
59197;ENNEVELIN;59710
59204;ESCARMAIN;59213
59206;ESCAUDOEUVRES;59161
59209;ESNES;59127
59212;ESTAIRES;59940
59213;ESTOURMEL;59400
59216;ESWARS;59161
59218;ETROEUNGT;59219
59220;FACHES THUMESNIL;59155
59229;FERON;59610
59239;FLINES LEZ RACHES;59148
59246;FOREST EN CAMBRESIS;59222
59251;FRASNOY;59530
59252;FRELINGHIEN;59236
59259;GHISSIGNIES;59530
59261;GLAGEON;59132
59266;GONDECOURT;59147
59272;GRAND FORT PHILIPPE;59153
59273;GRAVELINES;59820
59274;LA GROISE;59360
14657;ST SAMSON;14670
14672;SEPT VENTS;14240
14674;SOIGNOLLES;14190
14675;SOLIERS;14540
14677;SOULANGY;14700
14689;LE HOM;14220
14689;LE HOM;14220
14692;TILLY SUR SEULLES;14250
14694;LE TORQUESNE;14130
14697;L OUDON;14170
14701;TOURGEVILLE;14800
14706;TOURVILLE EN AUGE;14130
14709;TRACY SUR MER;14117
14726;VALDALLIERE;14350
14726;VALDALLIERE;14410
14741;LE VEY;14570
14742;VICQUES;14170
14748;VIEUX BOURG;14130
14755;VILLERVILLE;14113
14758;VILLONS LES BUISSONS;14610
14760;VILLY BOCAGE;14310
14762;VIRE NORMANDIE;14500
15001;ALLANCHE;15160
15002;ALLEUZE;15100
15004;ANDELAT;15100
15008;ANTIGNAC;15240
15011;ARNAC;15150
15016;AYRENS;15250
15017;BADAILHAC;15800
15019;BASSIGNAC;15240
15028;CARLAT;15130
15035;CHALINARGUES;15170
15045;CHAUDES AIGUES;15110
15046;CHAUSSENAC;15700
15050;LE CLAUX;15400
15061;DIENNE;15300
15063;DRUGEAC;15140
15073;FRIDEFONT;15110
15081;JOU SOUS MONJOU;15800
15085;LABROUSSE;15130
15093;LAPEYRUGUE;15120
15098;LAURIE;15500
15108;VAL D ARCOMIE;15320
15112;MALBO;15230
15118;MARMANHAC;15250
15121;MAURINES;15110
15129;MONTBOUDIF;15190
15136;MOURJOU;15340
15138;MURAT;15300
15139;NARNHAC;15230
15147;PARLAN;15290
15151;PEYRUSSE;15170
15157;QUEZAC;15600
15168;RUYNES EN MARGERIDE;15320
15170;ST AMANDIN;15190
15175;ST CERNIN;15310
15187;ST FLOUR;15100
15190;ST HIPPOLYTE;15400
15191;ST ILLIDE;15310
15200;ST MARTIN CANTALES;15140
15202;ST MARTIN VALMEROUX;15140
15214;ST SAURY;15290
15215;ST SIMON;15130
15229;SOULAGES;15100
15237;TIVIERS;15100
15241;LA TRINITAT;15110
15250;VEBRET;15240
15251;VEDRINES ST LOUP;15100
15257;VEZELS ROUSSY;15130
15262;VILLEDIEU;15100
15267;YTRAC;15130
15268;LE ROUGET PERS;15290
16001;ABZAC;16500
16003;AGRIS;16110
16008;AMBERAC;16140
16015;ANGOULEME;16000
16017;ANVILLE;16170
16026;BALZAC;16430
16035;BEAULIEU SUR SONNETTE;16450
16044;BIOUSSAC;16700
16046;BLANZAC PORCHERESSE;16250
16050;BONNEUIL;16120
16051;BONNEVILLE;16170
16052;BORS DE MONTMOREAU;16190
16053;BORS DE BAIGNES;16360
16062;BRIE SOUS BARBEZIEUX;16300
16067;BUNZAC;16110
16068;CELLEFROUIN;16260
16079;CHANTILLAC;16360
16082;BOISNE LA TUDE;16320
16085;CHASSENEUIL SUR BONNIEURE;16260
16087;CHASSIECQ;16350
16094;CHENOMMET;16460
16097;CHERVES RICHEMONT;16370
16100;CHIRAC;16150
16101;CLAIX;16440
16104;CONDAC;16700
16106;CONFOLENS;16500
16109;COURBILLAC;16200
8210;HANNOGNE ST REMY;8220
45348;YEVRE LA VILLE;45300
46026;BELMONT STE FOI;46230
46027;BERGANTY;46090
46035;BOUSSAC;46100
46036;LE BOUYSSOU;46120
46037;BOUZIES;46330
46045;CAJARC;46160
46046;CALAMANE;46150
46052;CAMBOULIT;46100
46059;CARLUCET;46500
46063;CASTELNAU MONTRATIER;46170
46066;CAZALS;46250
46067;CAZILLAC;46600
46074;CONDAT;46110
46075;CORN;46100
46076;CORNAC;46130
46078;COUZOU;46500
46085;CUZAC;46270
46090;DURBANS;46320
46101;FELZINS;46270
46103;ST PAUL FLAUGNAC;46170
46113;FRAYSSINET;46310
46114;FRAYSSINET LE GELAT;46250
46121;GINOUILLAC;46300
46125;GORSES;46210
46126;GOUJOUNAC;46250
46134;LES JUNIES;46150
46138;COEUR DE CAUSSE;46240
46142;LACAPELLE CABANAC;46700
46143;LACAPELLE MARIVAL;46120
46144;LACAVE;46200
46148;LALBENQUE;46230
46151;LAMOTHE CASSEL;46240
46154;LARAMIERE;46260
46157;LARROQUE TOIRAC;46160
46161;LAURESSES;46210
46163;LAVAL DE CERE;46130
46170;LEYME;46120
46174;LINAC;46270
46179;LUGAGNAC;46260
46184;MARMINIAC;46250
46201;MONTCUQ EN QUERCY BLANC;46800
46204;MONTFAUCON;46240
46208;MONTVALENT;46600
46223;PONTCIRQ;46150
46226;PRENDEIGNES;46270
46231;PUY L EVEQUE;46700
46247;SAILLAC;46260
46253;ST CHAMARAND;46310
46258;ST CIRQ SOUILLAGUET;46300
46262;ST CYPRIEN;46800
46266;ST FELIX;46100
46278;ST MATRE;46800
46286;ST PAUL DE VERN;46400
46288;ST PERDOUX;46100
46296;ST VINCENT RIVE D OLT;46140
46313;TAURIAC;46130
46315;TEYSSIEU;46190
46320;TOUR DE FAURE;46330
46321;TOUZAC;46700
46323;USSEL;46240
46340;ST PIERRE LAFEUILLE;46090
47004;AIGUILLON;47190
47006;ALLEZ ET CAZENEUVE;47110
47008;AMBRUS;47160
47013;ARGENTON;47250
47019;BAJAMONT;47480
47021;BARBASTE;47230
47023;BEAUGAS;47290
47027;BIAS;47300
47037;BOURNEL;47210
47042;BRUGNAC;47260
47053;CASTELLA;47340
47054;CASTELMORON SUR LOT;47260
47056;CASTELNAU SUR GUPIE;47180
47059;CAUBON ST SAUVEUR;47120
47060;CAUDECOSTE;47220
47063;CAVARC;47330
47065;CLAIRAC;47320
47075;LA CROIX BLANCHE;47340
47109;GAVAUDUN;47150
47113;GRAYSSAS;47270
47118;HAUTESVIGNES;47400
47120;JUSIX;47180
47128;LAFOX;47240
47133;LAMONTJOIE;47310
47140;LAUGNAC;47360
47141;LAUSSOU;47150
47146;LEDAT;47300
47147;LEVIGNAC DE GUYENNE;47120
47148;LEYRITZ MONCASSIN;47700
47152;LOUGRATTE;47290
47154;LUSIGNAN PETIT;47360
47162;MASSOULES;47140
47165;MEILHAN SUR GARONNE;47180
47167;MEZIN;47170
47178;MONSEGUR;47150
47182;MONTASTRUC;47380
47187;MONTETON;47120
47188;MONTIGNAC DE LAUZUN;47800
80284;ESMERY HALLON;80400
80287;ESTREBOEUF;80230
80307;FEUILLERES;80200
80311;FIGNIERES;80500
80312;FINS;80360
80313;FLAUCOURT;80200
80321;FOLLEVILLE;80250
80322;FONCHES FONCHETTE;80700
80326;FONTAINE SOUS MONTDIDIER;80500
80329;FORCEVILLE;80560
80331;FOREST L ABBAYE;80150
80338;FOUILLOY;80800
80339;FOUQUESCOURT;80170
80341;FOURDRINOY;80310
80343;FRAMICOURT;80140
80359;FRESNOY LES ROYE;80700
80366;FRICOURT;80300
80369;FROHEN SUR AUTHIE;80370
80373;GAMACHES;80220
80378;GINCHY;80360
80388;GREBAULT MESNIL;80140
80389;GRECOURT;80400
80392;GROUCHES LUCHUEL;80600
80402;GUIZANCOURT;80290
80408;HALLOY LES PERNOIS;80670
80418;HARDECOURT AUX BOIS;80360
80423;HAVERNAS;80670
80431;HERISSART;80260
80432;HERLEVILLE;80340
80436;HESCAMPS;80290
80436;HESCAMPS;80290
80438;HEUDICOURT;80122
80443;HORNOY LE BOURG;80640
80447;HYENCOURT LE GRAND;80320
80455;LACHAPELLE;80290
80463;LAMOTTE WARFUSEE;80800
80470;LEALVILLERS;80560
80477;LIGESCOURT;80150
80490;LONGUEVAL;80360
80494;LOUVRECHY;80250
80496;MACHIEL;80150
80501;MAISON PONTHIEU;80150
80507;MARCELCAVE;80800
80512;MAREUIL CAUBERT;80132
80514;MARIEUX;80560
80515;MARLERS;80290
80523;MEAULTE;80300
80530;MERICOURT L ABBE;80800
80533;MERS LES BAINS;80350
80535;LE MESGE;80310
80544;MEZEROLLES;80600
80549;MIRAUMONT;80300
80553;MOLLIENS AU BOIS;80260
80555;MONCHY LAGACHE;80200
80574;MOUFLERS;80690
80576;MOYENCOURT;80400
80577;MOYENCOURT LES POIX;80290
80579;MUILLE VILLETTE;80400
80582;NAMPS MAISNIL;80290
80585;NESLE;80190
80587;NESLETTE;80140
80591;NEUVILLE AU BOIS;80140
80596;NEUVILLETTE;80600
80609;ONEUX;80135
80613;OUST MAREST;80460
80615;OVILLERS LA BOISSELLE;80300
80616;PARGNY;80190
